"","Ensemble","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbols"
"123","ENSMUSG00000102918",190.419012610146,1.57907085265175,0.475572844522529,5.32621283160271e-05,0.00246804690293973,"Pcdhgc3"
"124","ENSMUSG00000046591",250.530651687897,1.8116018693428,0.549600716614912,5.67880875072802e-05,0.00257877003154447,"Ticrr"
"125","ENSMUSG00000038831",363.178559220449,1.52707434975917,0.461284564986211,5.84293516255052e-05,0.00263049275856716,"Ralgps1"
"126","ENSMUSG00000034783",222.294859141606,3.62301567425221,1.14437733498378,6.19423992778694e-05,0.00274926264817481,"Cd207"
"127","ENSMUSG00000053641",537.132747095898,1.53334509886279,0.466018094296871,6.18120548184132e-05,0.00274926264817481,"Dennd4a"
"128","ENSMUSG00000026463",172.924889014733,3.0098239236268,0.946649069994156,6.2259819076796e-05,0.00275556697840738,"Atp2b4"
"129","ENSMUSG00000075602",3949.9113863111,3.42046679314132,1.09357948592306,6.58699059409845e-05,0.00289091609537639,"Ly6a"
"130","ENSMUSG00000020089",467.729594125374,1.38517991419282,0.421233938895735,6.94493994774967e-05,0.00298955880709706,"Ppa1"
"131","ENSMUSG00000044719",4.24598488206319,4.10361540062859,1.41182595137285,7.5115759054006e-05,0.00318118276619014,"E230025N22Rik"
"132","ENSMUSG00000086755",17.463908720677,4.71932314999536,1.42457275255504,7.5677387232496e-05,0.00319635244138973,NA
"133","ENSMUSG00000017144",602.10745359526,2.11321546121602,0.671049750915291,8.2275976229617e-05,0.0034108710778885,"Rnd3"
"134","ENSMUSG00000075033",35.6960693500307,2.34821766756861,0.739240820274609,8.26997560365452e-05,0.00341941728117421,"Nxpe3"
"135","ENSMUSG00000087289",23.6844574044712,2.59933309817008,0.828674903375766,8.37010348260153e-05,0.00345173401361247,"4933424M12Rik"
"136","ENSMUSG00000097111",25.3437107541945,4.43705992194604,1.40220370511945,8.62282198086598e-05,0.00349179842689088,NA
"137","ENSMUSG00000076441",4528.95568551473,2.04460291763289,0.721675403013416,8.74252543711494e-05,0.00353117119969023,"Ass1"
"138","ENSMUSG00000078486",229.669344728232,1.55851263592011,0.492574520600418,9.62911790120933e-05,0.00378063959531887,"Perm1"
"139","ENSMUSG00000002870",1498.47723402349,1.00479809245025,0.304566922422976,9.62917005318824e-05,0.00378063959531887,"Mcm2"
"140","ENSMUSG00000014496",1763.32615039421,1.68005997456602,0.535173290140197,9.8624833051061e-05,0.00383562717054027,"Ankrd28"
"141","ENSMUSG00000044258",55.6359101386357,2.1937222197957,0.711161146247932,9.91626985558363e-05,0.0038470230116279,"Ctla2a"
"142","ENSMUSG00000111147",27.4971286934109,2.1552455306978,0.693297582804648,0.000100933399780287,0.00390189762720384,NA
"143","ENSMUSG00000040274",2970.03659719835,1.27579007992654,0.398298946809668,0.00010207368648859,0.00393083765222727,"Cdk6"
