"","Ensemble","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbols"
"119","ENSMUSG00000044080",1900.74995784794,2.12473482438985,0.59233305778796,2.35367815415222e-05,0.00146169925525848,"S100a1"
"120","ENSMUSG00000051373",63.7560460577091,1.70943126897987,0.472771556992106,2.43496436646266e-05,0.00150265192734253,"Plpp7"
"121","ENSMUSG00000024451",1687.89218183047,1.8882206038269,0.526136267608432,2.50599350852795e-05,0.00152593735322854,"Arap3"
"122","ENSMUSG00000034472",18.1825525285323,4.30204804180204,1.21279121764125,2.52660155247656e-05,0.00152684475355814,"Rasd2"
"123","ENSMUSG00000089762",287.650410664856,3.86077420169378,1.11538666432653,2.56518449567868e-05,0.00154422140981239,"Ier5l"
"124","ENSMUSG00000002058",931.001833533277,1.79697069316038,0.500928603619094,2.70861991815715e-05,0.00159156349674079,"Unc119"
"125","ENSMUSG00000008668",9281.21645484119,1.59673695363328,0.440616489925169,2.68983256373823e-05,0.00159156349674079,"Rps18"
"126","ENSMUSG00000037563",8588.9002721926,1.84220142421876,0.514631211472954,2.74069827330637e-05,0.0015948833803774,"Rps16"
"127","ENSMUSG00000066235",85.330539287188,1.71423319481435,0.478499070113098,2.75669017778039e-05,0.00159826996580389,"Pomgnt2"
"128","ENSMUSG00000031791",135.467206789321,1.64204973251888,0.456902699333816,2.84296735711508e-05,0.00162034918754859,"Tmem38a"
"129","ENSMUSG00000059070",9307.62899620281,1.55352509178939,0.430814311298212,2.98743653888134e-05,0.00165860787628635,"Rpl18"
"130","ENSMUSG00000030744",15294.8329185378,1.54227839174349,0.427802266889354,3.0213616688676e-05,0.00167153642750872,"Rps3"
"131","ENSMUSG00000037235",1890.23391082709,2.64324498080972,0.76418975813025,3.08378792765e-05,0.00169748306212426,"Mxd4"
"132","ENSMUSG00000005142",18646.9213062028,1.86003668931249,0.524495500653679,3.08986860850012e-05,0.00169748306212426,"Man2b1"
"133","ENSMUSG00000066357",539.859406896424,1.57151742590546,0.438887169908938,3.11694421144494e-05,0.00170046623091052,"Wdr6"
"134","ENSMUSG00000000318",666.61589801286,3.76083647813324,1.11738960497122,3.12994491863301e-05,0.00170165033084989,"Clec10a"
"135","ENSMUSG00000055633",98.6130147624382,2.46886207940073,0.712530749990359,3.19252280731018e-05,0.00171783966946772,"Zfp580"
